codigo_municipio,cod_seccion,mos,area_km2,setr,lat,lon,partes
05138,05138300402,59,22.939624432,051383004,6.90480392622,-75.9941854057,1
05138,05138300403,4,16.0996741565,051383004,6.86364474114,-75.9818569559,1
05138,05138300404,78,18.3994991107,051383004,6.86368166102,-76.0221140281,1
05138,05138300405,0,0.0206531613171,051383004,6.92273175645,-76.0311597372,1
05142,05142300101,113,25.1997184404,051423001,6.4313985589,-74.8108832748,1
05142,05142300102,132,21.5310926982,051423001,6.40531236212,-74.7650802459,1
05142,05142300103,112,25.5920554978,051423001,6.3761885605,-74.7845642031,1
05142,05142300201,50,18.6711641436,051423002,6.37169363747,-74.7083194429,1
05142,05142300202,38,21.3535995417,051423002,6.35868331484,-74.7352938016,1
05142,05142300203,28,16.9193945498,051423002,6.33009099563,-74.7484802811,1
05142,05142300204,36,17.5203363979,051423002,6.31572218269,-74.7724655735,1
05142,05142300301,50,25.6430805487,051423003,6.26689800317,-74.7421883066,1
05142,05142300302,60,25.0903575317,051423003,6.29330336378,-74.7206370698,1
05142,05142300303,34,22.5616644805,051423003,6.32265843249,-74.6931289819,1
05142,05142300304,34,23.0368605291,051423003,6.30704177213,-74.6530290337,1
05142,05142300305,29,19.1423377679,051423003,6.26728393482,-74.6513900055,1
05145,05145300101,84,21.6180512542,051453001,5.54225337838,-75.6762479713,1
05145,05145300102,188,19.6513640168,051453001,5.56783124746,-75.6554369402,1
05145,05145300103,478,26.2939983243,051453001,5.53850558125,-75.6035498482,1
05145,05145300104,400,23.4937556186,051453001,5.57579002298,-75.5978253558,1
05145,05145300105,0,0.393573773267,051453001,5.53157208951,-75.697994921,1
05147,05147300101,7,24.2665045202,051473001,7.84033435846,-76.7882894598,1
05147,05147300102,40,20.5097066604,051473001,7.80745370305,-76.800011908,1
05147,05147300103,247,22.9591838442,051473001,7.76877941229,-76.7817760466,1
05147,05147300104,178,31.6007760765,051473001,7.85083487705,-76.749981502,1
05147,05147300105,26,26.2254479509,051473001,7.80037088477,-76.7486350959,1
05147,05147300106,35,28.4174059594,051473001,7.7872036418,-76.7154438998,1
05147,05147300107,454,26.4905368462,051473001,7.74377079698,-76.7114777871,1
05147,05147300108,210,24.0017171106,051473001,7.77671968547,-76.6802520433,1
05147,05147300109,186,20.1808347255,051473001,7.73298636374,-76.6510376968,1
05147,05147300110,281,19.3118423311,051473001,7.77217818744,-76.6353230821,1
05147,05147300111,1,19.0785024936,051473001,7.77151082216,-76.5993927639,1
05147,05147300112,10,22.7872676067,051473001,7.74130956078,-76.5705949451,1
05147,05147300113,24,23.3168748544,051473001,7.77362627388,-76.5398764769,1
05147,05147300114,123,25.8932399019,051473001,7.7587671166,-76.504041958,1
05147,05147300115,24,22.5959855472,051473001,7.81451537633,-76.5029168747,1
05147,05147300116,45,25.8897387412,051473001,7.85620598604,-76.4909519361,1
05147,05147300117,1,0.334701869686,051473001,7.72812340923,-76.5688926812,1
05148,05148300101,2701,22.3708669804,051483001,6.10326724439,-75.3635831511,1
05148,05148300102,2115,20.5819370271,051483001,6.10331524131,-75.3140351289,1
05148,05148300103,2840,24.9148877238,051483001,6.06083278347,-75.3557626345,1
05148,05148300104,1232,21.0789807046,051483001,6.0625960544,-75.2956324423,1
05148,05148300105,1006,20.2366804986,051483001,6.03793222378,-75.3192337928,1
05148,05148300106,233,23.111633941,051483001,6.03248964793,-75.2519084854,1
05148,05148300201,548,23.4836365616,051483002,6.00688858973,-75.3109363807,1
05148,05148300202,251,21.8457548759,051483002,5.97162710464,-75.2981264223,1
05148,05148300203,71,18.1265188152,051483002,5.99581751436,-75.2692070304,1
05148,05148300204,53,27.430822652,051483002,5.9420810846,-75.2612234604,1
05148,05148300205,48,23.4958820204,051483002,5.96969724586,-75.2327366048,1
05148,05148300206,255,22.0010338413,051483002,5.99551610407,-75.2128554832,1
05148,05148300301,32,26.4582279758,051483003,5.89521029951,-75.2684845352,1
05148,05148300302,10,20.7117768569,051483003,5.84418391664,-75.2523916545,1
05148,05148300303,42,27.626225641,051483003,5.8925043031,-75.2292706741,1
05148,05148300401,57,13.296221196,051483004,5.95525309142,-75.1949354065,1
05148,05148300402,51,20.1389266469,051483004,5.92347859486,-75.1882022386,1
05148,05148300403,63,28.4667474987,051483004,5.88864811609,-75.1886098492,1
05150,05150300101,2,16.6121780213,051503001,6.75551750978,-75.3476082065,1
05150,05150300102,103,23.221682134,051503001,6.72767295307,-75.319287551,1
05150,05150300103,92,24.9873818148,051503001,6.75196305052,-75.2769902264,1
05150,05150300104,127,21.7463728919,051503001,6.70213152427,-75.2844704678,1
05150,05150300201,1,6.84631989667,051503002,6.77782743043,-75.368195399,1
05150,05150300202,11,16.0879132047,051503002,6.78683939459,-75.3357236209,1
05150,05150300203,23,20.3502342968,051503002,6.77972165164,-75.3053037507,1
05150,05150300204,81,18.121389168,051503002,6.79350066401,-75.2687388129,1
05154,05154300101,17,16.22104854,051543001,8.04290482507,-75.2106825693,1
05154,05154300102,9,16.5640440209,051543001,8.01773619493,-75.2245113451,1
05154,05154300103,16,22.1512685786,051543001,7.97946250961,-75.2570694856,1
05154,05154300104,4,18.5588633636,051543001,7.96591504585,-75.2309637844,1
05154,05154300105,16,28.3457972676,051543001,7.93670720808,-75.3024719208,1
05154,05154300106,12,29.8548380942,051543001,7.9184236405,-75.2673055631,1
05154,05154300201,17,19.5127071897,051543002,7.88026903115,-75.1545318589,1
05154,05154300202,14,24.3692027198,051543002,7.87758638647,-75.127724784,1
05154,05154300203,10,23.2087277303,051543002,7.91019430196,-75.0791300775,1
05154,05154300204,10,18.7777037858,051543002,7.87462606244,-75.0942909096,1
05154,05154300205,66,20.6508286144,051543002,7.88333200914,-75.0446154432,1
05154,05154300206,51,21.7957941213,051543002,7.93423183025,-74.9945081194,1
05154,05154300207,15,20.286047734,051543002,7.88773350835,-75.0145519651,1
05154,05154300208,33,21.3893119113,051543002,7.85335514906,-75.0471031713,1
05154,05154300301,81,20.7962011574,051543003,8.00758261691,-75.1729323225,1
05154,05154300302,212,17.4187422719,051543003,7.9864679504,-75.1444191911,1
05154,05154300303,32,26.2234374572,051543003,7.96102084314,-75.1363801272,1
05154,05154300304,25,22.1029881527,051543003,7.93323592828,-75.1642141743,1
05154,05154300305,18,24.9367014774,051543003,7.94008292533,-75.1102654646,1
05154,05154300401,7,16.199801218,051543004,8.03657155878,-75.1637945399,1
05154,05154300402,7,21.7631060142,051543004,8.02246077007,-75.1246698389,1
05154,05154300403,7,19.6050120252,051543004,8.03650084832,-75.0880012255,1
05154,05154300404,11,17.6762686487,051543004,8.02989553403,-75.0483400592,1
05154,05154300405,15,18.7676825161,051543004,8.04535461895,-75.0135303211,1
05154,05154300601,23,21.6065543201,051543006,7.99588633299,-75.0816587288,1
05154,05154300602,26,29.3805992615,051543006,7.9689621506,-75.0615294553,1
05154,05154300603,13,17.2292230958,051543006,7.97100444428,-75.0227961306,1
05154,05154300604,8,16.8631811323,051543006,7.93661243864,-75.0438827534,1
05154,05154300605,42,22.3585798214,051543006,7.9638791944,-74.9738309593,1
05154,05154300701,21,25.2837491174,051543007,8.053136851,-74.9749896986,1
05154,05154300702,5,31.2117204089,051543007,8.05442557609,-74.9352451624,1
05154,05154300703,35,23.3718813105,051543007,8.00782388629,-75.0007527906,1
05154,05154300704,9,24.4120953365,051543007,7.99412415041,-74.9637105677,1
05154,05154300801,6,25.4297779876,051543008,7.93143183127,-74.9227969461,1
05154,05154300802,20,24.1254004307,051543008,7.91450244485,-74.9533426792,1
05154,05154300803,41,20.1887530078,051543008,7.89350239604,-74.9845992453,1
05154,05154300804,12,21.2101219416,051543008,7.8629355492,-74.96408962,1
05154,05154300805,22,22.1795979629,051543008,7.83114362787,-74.9463195651,1
05154,05154300901,29,24.1399349744,051543009,7.7369992541,-74.8765919906,1
05154,05154300902,44,22.2720829404,051543009,7.75521808357,-74.8463028499,1
05154,05154300903,47,23.4355282575,051543009,7.73923117209,-74.8173705513,1
05154,05154300904,49,24.9128217999,051543009,7.69850466729,-74.8640870915,1
05154,05154300905,96,21.6734293106,051543009,7.70646987751,-74.8088676898,1
05154,05154301001,15,19.6789136183,051543010,7.8305765336,-75.1586979562,1
05154,05154301002,5,13.6802499973,051543010,7.82023347173,-75.1315879603,1
05154,05154301003,21,21.1819137325,051543010,7.83402037522,-75.0836581682,1
05154,05154301004,17,19.3308105953,051543010,7.80481597383,-75.0953962713,1
05154,05154301005,39,21.8908102732,051543010,7.81513176337,-75.0439489636,1
05154,05154301006,45,12.5837295352,051543010,7.78299381033,-75.0580898231,1
05154,05154301007,47,18.8906243803,051543010,7.82366562366,-74.9981541093,1
05154,05154301008,61,19.3014816832,051543010,7.79139770313,-75.0111015583,1
05154,05154301009,23,20.3131511997,051543010,7.80145781379,-74.9616131346,1
05154,05154301101,38,24.0989676331,051543011,7.73818275625,-75.0175431533,1
05154,05154301102,39,20.0176362417,051543011,7.74532648283,-74.9887216344,1
05154,05154301103,51,22.5817780191,051543011,7.75519883182,-74.9594255514,1
05154,05154301104,27,21.1253203339,051543011,7.76458511524,-74.9255821073,1
05154,05154301105,11,24.1460753011,051543011,7.78441685307,-74.8993628699,1
05154,05154301106,44,20.3482900426,051543011,7.7167054003,-74.9146298593,1
05154,05154301107,53,23.0138847706,051543011,7.70477915027,-74.9424239531,1
05154,05154301108,16,20.4237394592,051543011,7.68367682813,-74.9605884359,1
05154,05154301109,42,31.8079742406,051543011,7.68454608989,-75.0060059285,1
05154,05154301201,27,19.1593762291,051543012,7.65394818634,-74.9318225807,1
05154,05154301202,11,18.4102239808,051543012,7.6423369871,-74.9664145407,1
05154,05154301203,33,23.7737772216,051543012,7.63627802862,-75.0020241122,1
05154,05154301204,22,15.5334826397,051543012,7.6217771698,-75.0250868495,1
05154,05154301205,21,9.87733029385,051543012,7.5950667332,-75.0082167708,1
05172,05172300301,28,21.8255313162,051723003,7.73303106631,-76.8000846524,1
05172,05172300302,192,21.7623011156,051723003,7.72322157936,-76.7620759666,1
05172,05172300303,201,20.3382181908,051723003,7.69155960465,-76.7350482578,1
05172,05172300304,30,21.3118388026,051723003,7.71175665375,-76.7136150587,1
05172,05172300305,240,27.9417038399,051723003,7.69540323287,-76.6642734302,1
05172,05172300306,38,21.1466443626,051723003,7.70971968251,-76.6191239304,1
05172,05172300601,50,18.7477251931,051723006,7.68798974752,-76.7844434215,1
05172,05172300602,20,17.6257804184,051723006,7.65605664999,-76.7880801146,1
05172,05172300603,33,23.11532665,051723006,7.66031613551,-76.7432402323,1
05172,05172300604,268,21.3240485833,051723006,7.64149653549,-76.727202761,1
05172,05172300605,79,23.106433996,051723006,7.61934918714,-76.7204558577,1
05172,05172300606,71,19.3476826593,051723006,7.62871491766,-76.6790209125,1
05172,05172300701,143,22.997719657,051723007,7.65227381499,-76.640396927,1
05172,05172300702,96,22.2685183295,051723007,7.62379284731,-76.6346702866,1
05172,05172300703,35,26.5059568003,051723007,7.58681092008,-76.6795169411,1
05172,05172300704,26,21.1277586403,051723007,7.59512868276,-76.6224768166,1
05172,05172300801,14,3.42177289318,051723008,7.70288416585,-76.6030469741,1
05172,05172300802,126,25.5209748347,051723008,7.68606870427,-76.5508196905,1
05172,05172300803,52,16.5313371561,051723008,7.64975793271,-76.58657078,1
05172,05172300804,0,15.007214863,051723008,7.63055140548,-76.5456174195,1
05172,05172300806,63,12.2171093903,051723008,7.61452726327,-76.5684062516,1
05172,05172300808,9,8.42829018312,051723008,7.67378875721,-76.5759217346,1
05172,05172300809,14,18.5350150641,051723008,7.69093425117,-76.6009868382,1
05172,05172300901,10,26.8780551158,051723009,7.71473886054,-76.530732528,1
05172,05172300902,0,33.4255175888,051723009,7.66649904696,-76.5118739509,1
05172,05172300903,98,28.0889981482,051723009,7.6009151526,-76.5331307723,1
05172,05172300904,48,21.79103916,051723009,7.55627753582,-76.544753842,1
05172,05172300905,0,9.81650602985,051723009,7.54853858944,-76.5344964683,1
05172,05172301001,26,10.7741692318,051723010,7.57522031024,-76.6004241947,1
05172,05172301002,286,28.7441955989,051723010,7.55555066885,-76.6651453092,1
05172,05172301003,23,22.4956899592,051723010,7.51778718705,-76.6444919487,1
05172,05172301004,37,18.4264154736,051723010,7.5405347887,-76.6147854932,1
05172,05172301005,8,13.4101891263,051723010,7.55558915649,-76.5804427032,1
05172,05172301006,59,19.0478125546,051723010,7.5104996206,-76.5924291085,1
05172,05172301007,12,23.7378995812,051723010,7.48045117153,-76.6177933424,1
05172,05172301008,49,10.9341164726,051723010,7.60259455418,-76.5868464752,1
05190,05190300101,214,22.4457038755,051903001,6.55757878299,-75.0991177646,1
05190,05190300102,243,22.9609372233,051903001,6.54352570583,-75.0660313707,1
05197,05197300101,89,18.4988917934,051973001,6.07484754763,-75.2466292373,1
05197,05197300102,693,25.0813579553,051973001,6.08749467031,-75.2119721758,1
05197,05197300103,835,20.6424789937,051973001,6.04334288263,-75.2035972464,1
05197,05197300104,790,17.5934037951,051973001,6.07599701725,-75.1738360707,1
05197,05197300105,698,22.6011616322,051973001,6.0185056401,-75.1768147984,1
05197,05197300106,483,14.8056752282,051973001,6.04236609461,-75.142255243,1
05197,05197300301,591,25.7583395397,051973003,5.98782790474,-75.158867292,1
05197,05197300302,963,28.7840757945,051973003,6.0081201997,-75.1086348731,1
05197,05197300303,278,19.3555670628,051973003,5.9599395327,-75.1339667944,1
05197,05197300304,65,25.753896073,051973003,5.89896415344,-75.1387314982,1
05197,05197300305,137,24.3159283987,051973003,5.91121804285,-75.0973649347,1
05197,05197300306,111,13.6912641846,051973003,5.93880229213,-75.1588324795,1
05206,05206300101,225,18.6229547184,052063001,6.40273579463,-75.2736857498,1
05206,05206300102,110,21.7924565612,052063001,6.42839649095,-75.2293193282,1
05206,05206300103,153,22.6001989717,052063001,6.40211466134,-75.2079761608,1
05206,05206300104,98,22.4907936348,052063001,6.40792935813,-75.1692604854,1
05206,05206300201,154,23.7011634978,052063002,6.3715073963,-75.2747787164,1
05206,05206300202,188,25.3485644516,052063002,6.36617882345,-75.2276817255,1
05206,05206300203,82,27.5397732318,052063002,6.33448978711,-75.2146483151,1
05206,05206300204,154,24.6926826307,052063002,6.35962399358,-75.1751395327,1
05206,05206300205,0,14.5561094923,052063002,6.30488291041,-75.1868274179,1
05209,05209300101,403,20.9170424211,052093001,6.05272708653,-75.9172968065,1
05209,05209300102,195,20.400969371,052093001,6.0822680303,-75.8788661898,1
05209,05209300103,176,19.3412789942,052093001,6.04239200765,-75.8786240118,1
05209,05209300104,364,24.3739216085,052093001,5.99956922439,-75.9241555906,1
05209,05209300105,252,16.879673893,052093001,6.01390188859,-75.8800471168,1
05209,05209300106,119,19.2356805674,052093001,5.97437211918,-75.8888063486,1
05209,05209300107,122,21.8698471719,052093001,5.98524218539,-75.8542573127,1
05209,05209300201,509,23.1019323339,052093002,6.06395704804,-75.9592370153,1
05209,05209300202,375,23.8996257247,052093002,6.0958551135,-75.9448055159,1
05209,05209300203,190,24.5304902286,052093002,6.11085099223,-75.8917523468,1
05209,05209300204,52,32.3828501614,052093002,6.14524273736,-75.8766096727,1
05212,05212300101,298,4.51851606802,052123001,6.40904568318,-75.4951655145,1
05212,05212300102,569,4.44315832233,052123001,6.33697926053,-75.495484524,1
05212,05212300103,507,5.74335423051,052123001,6.3263680048,-75.5113754404,1
05212,05212300104,144,5.92515028002,052123001,6.39819652266,-75.5104095899,1
05212,05212300105,781,4.64419253982,052123001,6.38311509945,-75.4921079087,1
05212,05212300106,166,5.01629437426,052123001,6.38169504248,-75.5199212699,1
05212,05212300107,625,5.24586022417,052123001,6.36881737021,-75.5030927864,1
05212,05212300108,686,4.05553376369,052123001,6.35160095431,-75.4799564252,1
05212,05212300109,671,4.49367092859,052123001,6.33224740249,-75.4676339473,1
05212,05212300110,521,4.07204440935,052123001,6.32763122613,-75.4817078004,1
05212,05212300111,130,5.87751282843,052123001,6.31057053011,-75.5009506592,1
05212,05212300112,220,5.85762071921,052123001,6.30970162546,-75.5190701994,1
05234,05234300101,0,12.591824489,052343001,6.83371329139,-76.5528901201,1
05234,05234300102,1,16.254652206,052343001,6.80463299508,-76.556324131,1
05234,05234300103,0,15.6412821761,052343001,6.77586219762,-76.5546147417,1
05234,05234300104,0,16.4107340293,052343001,6.74480854525,-76.5793914955,1
05234,05234300105,0,19.9773213963,052343001,6.72901338084,-76.5626954386,1
05234,05234300106,0,8.03011243836,052343001,6.82946415694,-76.5268393331,1
05234,05234300107,0,5.73920341341,052343001,6.80062063627,-76.5231060347,1
05234,05234300108,0,2.93759792607,052343001,6.7724977693,-76.5264382458,1
05234,05234300109,0,7.66981255569,052343001,6.74549145852,-76.600537087,1
05234,05234300201,3,24.6284801786,052343002,7.11976452734,-75.9962176551,1
05234,05234300202,2,25.8110469355,052343002,7.0877468499,-76.00077323,1
05234,05234300203,9,25.0836281364,052343002,7.05670445888,-76.0029145861,1
05234,05234300204,38,25.0799502507,052343002,7.02267373836,-76.0034949841,1
05234,05234300205,191,27.2522716473,052343002,6.97790682688,-76.0324500135,1
05234,05234300301,4,23.1461171212,052343003,7.11070207813,-76.1352836078,1
05234,05234300302,35,18.970114528,052343003,7.07604286565,-76.1173497269,1
05234,05234300303,10,17.9299670384,052343003,7.11085386998,-76.0991708717,1
05234,05234300304,1,16.5537312418,052343003,7.15146587975,-76.0731488442,1
05234,05234300305,29,18.8159931272,052343003,7.12200050228,-76.0663443813,1
05234,05234300306,8,16.9836444531,052343003,7.14079623025,-76.0307599533,1
05234,05234300401,26,26.9048973185,052343004,7.08243123301,-76.0666970957,1
05234,05234300402,130,24.6993183247,052343004,7.03595241801,-76.1100739795,1
05234,05234300403,4,24.5563642268,052343004,7.05013889755,-76.0547438066,1
05234,05234300404,69,23.1092634693,052343004,7.01266889262,-76.073843856,1
05234,05234300405,209,21.2238356743,052343004,6.98957804683,-76.0693000312,1
05234,05234300501,215,19.6374664093,052343005,6.96446055065,-76.0940084779,1
05234,05234300502,86,22.1851160438,052343005,6.99417957692,-76.1348326299,1
05234,05234300503,178,22.0963807171,052343005,7.00648729545,-76.161836199,1
05234,05234300504,109,26.9389521675,052343005,6.98401128618,-76.2136076411,1
05234,05234300505,100,17.2929367143,052343005,6.96627764,-76.250646341,1
05234,05234300506,203,20.5783066733,052343005,6.92720715457,-76.2589440446,1
05234,05234300507,10,0.171143908306,052343005,6.93804963439,-76.2650349934,1
05234,05234300508,156,18.3076869613,052343005,7.00492699097,-76.190528595,1
05234,05234300701,1,5.76835145174,052343007,7.12530378241,-76.2438579771,1
05234,05234300702,0,8.29311946491,052343007,7.12685132542,-76.2044583661,1
05234,05234300703,2,9.66915273286,052343007,7.11949725694,-76.1661601647,1
05234,05234300704,8,16.5610532304,052343007,7.10205078151,-76.2279972462,1
05234,05234300705,16,21.4714980586,052343007,7.0954965488,-76.1908358667,1
05234,05234300706,229,20.748582958,052343007,7.06838185482,-76.2432119415,1
05234,05234300707,148,24.8866912035,052343007,7.02466622648,-76.2571341771,1
05234,05234300708,121,21.5785127844,052343007,7.04587105839,-76.2148165882,1
05234,05234300709,46,20.4286654868,052343007,7.05058898368,-76.1800974864,1
05234,05234300710,14,12.1587944725,052343007,7.12916434485,-76.2539808126,1
05234,05234300711,34,15.5972230688,052343007,7.0677972604,-76.1542683562,1
05234,05234300712,0,5.72600866022,052343007,7.137649959,-76.2206518273,1
05234,05234300801,0,17.7586816544,052343008,6.85271452235,-76.4862679812,1
05234,05234300802,1,17.0723435994,052343008,6.7933091109,-76.5071957718,1
05234,05234300803,0,17.1285967863,052343008,6.79113928964,-76.4711110526,1
05234,05234300804,0,23.5941763216,052343008,6.78422231878,-76.4467233549,1
05234,05234300805,1,4.32527691358,052343008,6.8278526064,-76.5040649216,1
05234,05234300806,0,5.75619438318,052343008,6.75636846007,-76.4554695928,1
05234,05234300807,6,11.4421340184,052343008,6.8084897354,-76.4773754964,1
05234,05234300808,0,4.66219120924,052343008,6.82948802988,-76.474752641,1
05234,05234300809,0,4.22513504871,052343008,6.75761513076,-76.4903967568,1
05234,05234300901,0,5.43557901102,052343009,7.02793964107,-76.4292697138,1
05234,05234300902,0,18.0424302769,052343009,7.00369565384,-76.4228590377,1
05234,05234300903,0,16.5537716281,052343009,6.97713350315,-76.4253388417,1
05234,05234300904,4,15.8017469311,052343009,6.98349973779,-76.3827874492,1
05234,05234300905,62,33.9150552774,052343009,6.99272564572,-76.3420774592,1
05234,05234300906,41,23.3082869782,052343009,6.9887610202,-76.2873897271,1
05234,05234300907,0,12.1377839216,052343009,6.94912809265,-76.2990002315,1
05234,05234300908,0,3.51209449614,052343009,6.96003935666,-76.3366672424,1
05234,05234300909,11,7.96615228274,052343009,7.01300374742,-76.3769967354,1
05234,05234300910,25,14.3774984366,052343009,7.03304906682,-76.4113885943,1
05234,05234300911,0,2.42286950604,052343009,6.95247398308,-76.3167769475,1
05234,05234300912,69,2.93132382064,052343009,6.95153457746,-76.2715581501,1
05234,05234300913,0,7.9702636451,052343009,6.98036181257,-76.3048105252,1
05234,05234300914,0,1.87622189838,052343009,7.00578690644,-76.3353963325,1
05234,05234301001,0,11.3461197901,052343010,7.10527957296,-76.2892366831,1
05234,05234301002,5,14.318528409,052343010,7.08187017124,-76.3065303326,1
05234,05234301003,38,14.7632558065,052343010,7.04063050669,-76.3447590795,1
05234,05234301004,57,8.53629077363,052343010,7.02398752032,-76.3075547809,1
05234,05234301005,2,10.8213728932,052343010,7.11715925551,-76.275388686,1
05234,05234301006,23,12.4799754802,052343010,7.06733951028,-76.2779893278,1
05234,05234301007,85,9.78910509277,052343010,7.04120653431,-76.2911878441,1
05234,05234301008,7,8.21049673802,052343010,7.06403211306,-76.3239500666,1
05234,05234301009,46,3.68591461373,052343010,7.0375524442,-76.3064463771,1
05234,05234301101,24,22.1961105826,052343011,7.1071127119,-76.3845536869,1
05234,05234301102,126,24.1761555492,052343011,7.06961102972,-76.4048870412,1
05234,05234301103,34,22.2883822955,052343011,7.0573939577,-76.3688814408,1
05234,05234301104,5,27.7046627167,052343011,7.10407878269,-76.3379848329,1
05234,05234301201,23,13.9155498109,052343012,7.16865363385,-76.4110700189,1
05234,05234301202,78,11.1111701821,052343012,7.1633651756,-76.3654853422,1
05234,05234301203,11,10.9112970251,052343012,7.13566199252,-76.4056671021,1
05234,05234301204,0,11.2648359072,052343012,7.15572055905,-76.3371157472,1
05234,05234301205,1,9.37229923057,052343012,7.1437395702,-76.2953111217,1
05234,05234301206,41,11.5243521204,052343012,7.13299645563,-76.3751689326,1
05234,05234301207,10,7.5180048813100004,052343012,7.1652571379,-76.3886388475,1
05234,05234301208,0,5.38934688225,052343012,7.13556150949,-76.3329979082,1
05234,05234301209,0,3.24451563798,052343012,7.1289418024,-76.3029056363,1
05234,05234301301,0,18.2210270005,052343013,7.12188865136,-76.4460014989,1
05234,05234301302,0,23.7038056961,052343013,7.11488944909,-76.4883994247,1
05234,05234301303,0,21.045306937,052343013,7.08068907293,-76.5111734539,1
05234,05234301304,0,23.8403065398,052343013,7.05681771455,-76.4784486761,1
05234,05234301305,14,10.7215280708,052343013,7.07043345114,-76.4412666675,1
05234,05234301306,8,12.9240836823,052343013,7.09348253136,-76.4385197535,1
05234,05234301307,0,7.51207544869,052343013,7.05158433258,-76.4549774265,1
05234,05234301308,0,8.60320713663,052343013,7.15757675008,-76.431060127,1
05234,05234301401,3,20.2333351528,052343014,7.03815264907,-76.5163926605,1
05234,05234301402,21,25.7997695144,052343014,6.98688266247,-76.5263078058,1
05234,05234301403,70,23.2409223795,052343014,6.99712232552,-76.493487149,1
05234,05234301404,0,19.7051893996,052343014,7.00701338438,-76.4636908379,1
05234,05234301501,0,27.6262821464,052343015,6.94946790023,-76.4901527376,1
05234,05234301502,0,19.8750500299,052343015,6.93656714201,-76.4577619709,1
05234,05234301503,1,29.7176162089,052343015,6.90037549746,-76.5047291834,1
05234,05234301504,3,27.7493446895,052343015,6.86296003175,-76.5303054285,1
05234,05234301601,3,19.0623460163,052343016,6.94199827229,-76.3930290469,1
05234,05234301602,45,33.6319312937,052343016,6.91694633977,-76.4090121948,1
05234,05234301603,17,22.5082194046,052343016,6.89761013096,-76.4297155578,1
05234,05234301604,0,20.9311831995,052343016,6.864133257,-76.4319060658,1
05234,05234301605,0,15.0744210276,052343016,6.87438939928,-76.4660752338,1
05234,05234301606,1,2.48666049104,052343016,6.84046306187,-76.3953184319,1
05234,05234301607,0,3.16435434292,052343016,6.88585846327,-76.3780098801,1
05234,05234301701,107,15.7132940908,052343017,6.94249281083,-76.3582369601,1
05234,05234301702,0,13.0473120002,052343017,6.90421261671,-76.3495015595,1
05234,05234301703,0,10.2476273217,052343017,6.92128353364,-76.3087648347,1
05234,05234301704,0,6.25515667312,052343017,6.91754674393,-76.3609577142,1
05234,05234301705,2,13.856233384,052343017,6.91974191806,-76.3129104068,1
05234,05234301801,143,14.0439529158,052343018,6.86237766429,-76.3737170468,1
05234,05234301802,4,17.0519144208,052343018,6.83464495024,-76.3638178174,1
05234,05234301803,0,6.34141970951,052343018,6.82545433417,-76.3291529441,1
05234,05234301804,0,5.08857489976,052343018,6.81998518614,-76.3045169709,1
05234,05234301805,0,17.4336871559,052343018,6.84691195769,-76.3114630933,1
05234,05234301806,0,21.6791098758,052343018,6.88065280816,-76.3209030283,1
05234,05234301807,0,10.9758432282,052343018,6.80277079403,-76.2958439018,1
05234,05234301808,0,6.71738747843,052343018,6.79218518048,-76.3176731776,1
05234,05234301809,0,7.68291826411,052343018,6.80987326466,-76.344674587,1
05234,05234301810,0,2.95077830395,052343018,6.8393096024,-76.3302068653,1
05234,05234301811,0,5.68072283693,052343018,6.8753818708,-76.349643763,1
05237,05237300101,179,22.6404498375,052373001,6.51651926079,-75.3692838428,1
05237,05237300102,392,18.1967832277,052373001,6.48772814888,-75.3849758315,1
05237,05237300103,133,20.6730435986,052373001,6.51741404774,-75.4269602469,1
05237,05237300104,250,20.2115986451,052373001,6.46516279891,-75.4082977392,1
05237,05237300105,147,22.3250293294,052373001,6.48110905769,-75.4417001998,1
05237,05237300106,263,14.1034260638,052373001,6.44988430619,-75.4582313313,1
05237,05237300201,207,19.1125582478,052373002,6.55482713167,-75.2502714463,1
05237,05237300202,10,22.5264058372,052373002,6.52036238096,-75.2736756033,1
05237,05237300203,236,17.9656792071,052373002,6.53944526188,-75.2994441459,1
05237,05237300204,126,19.091478789,052373002,6.52792904316,-75.33991755,1
05240,05240300101,59,24.0710840384,052403001,6.3798713202,-75.7997681661,1
05240,05240300102,111,21.2920824843,052403001,6.3904371709,-75.7642151174,1
05240,05240300103,311,20.5966951289,052403001,6.35800342279,-75.750392395,1
05240,05240300201,17,23.5948144788,052403002,6.36270382452,-75.8309581018,1
05240,05240300202,76,23.5426636258,052403002,6.32672506508,-75.8216730425,1
05240,05240300203,253,23.8984305284,052403002,6.29936442887,-75.8075106539,1
05240,05240300204,50,18.4901305587,052403002,6.25575936815,-75.8260135189,1
05240,05240300301,309,17.2083990211,052403003,6.30934654875,-75.7671808856,1
05240,05240300302,434,24.573431148,052403003,6.32485016615,-75.7391342914,1
05240,05240300303,371,21.5539917257,052403003,6.27372852334,-75.7715216995,1
05240,05240300304,43,18.1870798919,052403003,6.2865530085,-75.7239061146,1
05250,05250300101,34,26.8627124147,052503001,7.96186361725,-74.8009533038,1
05250,05250300102,31,22.1605271995,052503001,7.93687728929,-74.775430989,1
05250,05250300103,71,17.7654154333,052503001,7.91903161768,-74.752972024,1
05250,05250300104,33,17.540545589,052503001,7.90949545785,-74.7282709628,1
05250,05250300105,44,16.506728394,052503001,7.90082710541,-74.6981413541,1
05250,05250300201,2,18.6693888115,052503002,7.8216996713,-74.6510216984,1
05250,05250300202,1,19.8030398203,052503002,7.82648757413,-74.5945197179,1
